32 100
0 16 8 15 25 18 4 9 23 30 26 17 11 6 2 13 29 27 12 28 5 19 31 21 7 3 20 24 1 14 10 22 
0 25 30 2 26 11 20 21 15 13 10 12 24 28 27 18 9 22 6 16 3 19 8 5 29 4 7 17 31 1 23 14 
0 26 11 4 31 27 25 15 17 30 9 6 12 8 16 10 1 29 3 2 13 24 14 23 21 20 7 22 19 18 28 5 
0 29 14 25 12 20 3 9 7 10 5 6 19 11 15 23 18 31 16 1 26 2 13 21 22 24 8 17 27 4 30 28 
0 16 9 27 25 17 21 29 12 11 5 1 28 13 6 7 18 19 31 23 3 24 10 4 26 30 14 20 2 8 15 22 
0 8 15 1 31 18 2 28 20 29 25 22 10 19 27 6 3 5 30 26 21 14 7 23 16 9 11 13 24 4 17 12 
0 26 7 22 27 12 6 16 9 29 4 25 19 30 21 28 2 5 10 1 31 20 11 8 3 24 17 15 14 18 23 13 
0 5 16 25 30 15 23 24 12 7 19 4 17 11 26 27 1 10 8 28 9 20 29 18 22 31 2 6 3 21 13 14 
0 1 11 21 10 4 5 25 2 15 9 24 30 23 17 19 31 28 3 12 29 18 20 14 7 8 6 27 22 16 13 26 
0 19 7 2 4 26 14 20 18 3 9 1 25 6 27 8 17 12 16 13 21 30 11 15 31 29 22 28 5 10 23 24 
0 8 21 18 3 10 15 9 22 5 1 2 12 28 14 25 31 29 17 7 26 20 11 19 23 24 4 27 6 30 13 16 
0 22 13 14 2 3 7 16 27 24 6 23 9 17 1 4 31 20 8 15 5 10 19 11 28 12 26 29 30 25 21 18 
0 28 26 7 6 17 16 9 8 4 30 14 5 21 10 19 12 11 3 20 25 1 2 27 24 15 22 29 23 13 31 18 
0 15 24 29 8 14 30 11 28 4 18 3 19 23 27 21 1 7 13 6 2 25 17 22 26 12 5 31 10 20 16 9 
0 5 13 3 18 16 17 23 31 27 20 8 12 19 15 21 2 26 7 30 28 4 14 24 9 29 11 6 1 22 10 25 
0 11 5 17 8 10 3 31 1 15 27 22 29 14 28 13 25 12 30 18 26 6 21 7 19 20 4 16 2 9 23 24 
0 5 20 25 19 26 7 16 1 15 11 3 2 9 24 6 8 30 21 4 28 27 17 10 14 18 29 31 13 12 22 23 
