32 60
0 11 6 10 7 21 8 26 19 30 28 16 15 31 12 3 4 20 24 9 14 18 22 25 27 2 23 5 17 29 13 1 
0 30 3 19 21 5 27 28 29 20 14 12 23 26 4 22 10 11 9 24 13 2 8 17 6 31 1 15 18 16 25 7 
0 13 2 16 3 31 7 5 12 21 30 4 19 15 27 14 11 18 9 24 8 20 29 22 17 26 28 23 1 10 6 25 
0 20 3 6 4 2 15 21 26 19 28 16 1 5 12 18 9 30 27 10 23 11 31 17 8 7 29 22 24 13 25 14 
0 11 23 20 14 7 1 28 26 21 27 31 15 4 18 3 17 10 19 22 30 13 2 25 6 24 12 9 5 16 29 8 
0 3 13 17 7 25 8 27 11 23 21 20 26 16 5 4 29 2 18 22 1 30 9 28 14 24 6 10 19 12 31 15 
0 24 12 27 20 9 29 2 17 11 18 15 10 1 23 22 21 19 28 25 6 8 14 5 13 26 16 7 4 31 3 30 
0 29 8 7 11 5 17 22 3 9 6 18 20 30 10 25 1 27 26 2 14 23 4 16 28 19 21 12 24 31 13 15 
0 5 13 14 22 23 30 28 10 8 29 20 26 7 1 9 16 12 6 27 25 21 18 11 24 17 19 4 2 3 15 31 
0 18 19 14 4 2 15 21 8 28 16 31 25 13 11 1 5 17 20 10 23 12 22 9 6 27 30 29 7 26 3 24 
0 17 1 12 18 26 11 13 3 6 19 21 20 8 10 25 16 29 31 14 22 27 5 23 24 15 7 2 9 28 30 4 
0 20 22 1 2 30 23 5 6 21 9 15 3 12 7 14 27 19 24 10 26 29 4 8 13 28 18 11 31 17 25 16 
0 15 19 13 4 20 7 8 11 26 30 28 16 27 12 1 6 2 29 3 23 5 21 9 25 17 10 24 31 22 18 14 
0 3 28 24 22 29 7 31 16 30 6 2 14 15 19 26 5 20 11 21 12 9 17 8 27 1 23 10 18 13 4 25 
0 8 2 4 15 7 22 12 19 1 9 21 29 20 3 23 5 24 28 17 11 6 31 13 26 18 14 25 16 30 10 27 
0 20 21 27 23 4 1 10 28 2 22 7 31 6 26 11 19 3 8 29 14 5 25 12 17 15 30 13 9 24 18 16 
0 21 30 27 8 5 26 1 31 11 18 15 22 10 9 14 24 13 6 29 3 20 19 17 25 16 23 28 4 2 7 12 
0 1 6 12 14 5 27 25 16 17 11 19 20 7 18 3 23 28 4 24 8 31 13 26 21 10 22 9 29 30 2 15 
